module,scope,path,container,boxDecoration,borderRadiusCircular,radiusCircular,edgeInsets,fixedWidth,fixedHeight,totalDivergence,exception,exceptionReason
p2p_dispute,root_page,flutter_app/lib/features/p2p_dispute/presentation/pages/dispute/p2p_insurance_fund_claims_tour.dart,0,0,0,0,0,0,0,0,no,-
p2p_dispute,root_page,flutter_app/lib/features/p2p_dispute/presentation/pages/dispute/p2p_insurance_fund_overview_cards.dart,0,0,0,0,0,0,0,0,no,-
p2p_dispute,root_page,flutter_app/lib/features/p2p_dispute/presentation/pages/dispute/p2p_insurance_fund_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_dispute,root_page,flutter_app/lib/features/p2p_dispute/presentation/pages/dispute/p2p_insurance_fund_page_common.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
p2p_dispute,root_page,flutter_app/lib/features/p2p_dispute/presentation/pages/dispute/p2p_insurance_policy_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_dispute,root_page,flutter_app/lib/features/p2p_dispute/presentation/pages/dispute/p2p_insurance_score_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_dispute,feature_widget,flutter_app/lib/features/p2p_dispute/presentation/widgets/dispute/p2p_dispute_actions_card.dart,0,0,0,0,0,0,0,0,no,-
p2p_dispute,feature_widget,flutter_app/lib/features/p2p_dispute/presentation/widgets/dispute/p2p_dispute_detail_common.dart,0,0,0,0,0,0,0,0,no,-
p2p_dispute,feature_widget,flutter_app/lib/features/p2p_dispute/presentation/widgets/dispute/p2p_dispute_escalation_card.dart,0,0,0,0,0,0,0,0,no,-
p2p_dispute,feature_widget,flutter_app/lib/features/p2p_dispute/presentation/widgets/dispute/p2p_dispute_evidence_card.dart,0,0,0,0,0,0,0,0,no,-
p2p_dispute,feature_widget,flutter_app/lib/features/p2p_dispute/presentation/widgets/dispute/p2p_dispute_status_banner.dart,0,0,0,0,0,0,0,0,no,-
p2p_dispute,feature_widget,flutter_app/lib/features/p2p_dispute/presentation/widgets/dispute/p2p_dispute_support_chat.dart,0,0,0,0,0,0,0,0,no,-
p2p_dispute,feature_widget,flutter_app/lib/features/p2p_dispute/presentation/widgets/dispute/p2p_dispute_timeline_card.dart,0,0,0,0,0,0,0,0,no,-
p2p_dispute,feature_widget,flutter_app/lib/features/p2p_dispute/presentation/widgets/dispute/p2p_dispute_widgets.dart,0,0,0,0,0,0,0,0,no,-
p2p_dispute,root_page,flutter_app/lib/features/p2p_dispute/presentation/widgets/dispute/p2p_insurance_certificate_page_common.dart,0,0,0,0,0,0,0,0,no,-
p2p_dispute,root_page,flutter_app/lib/features/p2p_dispute/presentation/widgets/dispute/p2p_insurance_certificate_page_sections.dart,0,0,0,0,0,0,0,0,no,-
p2p_dispute,root_page,flutter_app/lib/features/p2p_dispute/presentation/widgets/dispute/p2p_insurance_score_page_common.dart,0,0,0,0,0,0,0,0,no,-
p2p_dispute,root_page,flutter_app/lib/features/p2p_dispute/presentation/widgets/dispute/p2p_insurance_score_page_sections.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/pages/ads/p2p_ad_analytics_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/pages/ads/p2p_ad_detail_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/pages/ads/p2p_create_ad_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/pages/ads/p2p_my_ads_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/pages/ads/p2p_order_book_page.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: orderbook
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/pages/hub/p2p_dashboard_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/pages/hub/p2p_express_confirm_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/pages/hub/p2p_express_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/pages/hub/p2p_guide_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/pages/hub/p2p_home_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/pages/hub/p2p_notifications_settings_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/pages/hub/p2p_settings_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/pages/hub/p2p_trading_level_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/widgets/ads/p2p_ad_analytics_breakdown_cards.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/widgets/ads/p2p_ad_analytics_charts_common.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/widgets/ads/p2p_ad_analytics_overview_cards.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/widgets/ads/p2p_ad_detail_amount_terms.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/widgets/ads/p2p_ad_detail_merchant_info.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,feature_widget,flutter_app/lib/features/p2p_marketplace/presentation/widgets/ads/p2p_create_ad_choice_chips.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/widgets/ads/p2p_create_ad_page_sections.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,feature_widget,flutter_app/lib/features/p2p_marketplace/presentation/widgets/ads/p2p_create_ad_preview_badge.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,feature_widget,flutter_app/lib/features/p2p_marketplace/presentation/widgets/ads/p2p_create_ad_preview_confirm.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,feature_widget,flutter_app/lib/features/p2p_marketplace/presentation/widgets/ads/p2p_create_ad_sections.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/widgets/ads/p2p_my_ads_empty_links.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/widgets/ads/p2p_my_ads_stats_cards.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/widgets/ads/p2p_order_book_cards_lists.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: orderbook
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/widgets/ads/p2p_order_book_painter.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/widgets/ads/p2p_order_book_selector_ticker.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: orderbook
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/widgets/hub/p2p_dashboard_activity_cards.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/widgets/hub/p2p_dashboard_overview_cards.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/widgets/hub/p2p_dashboard_page_common.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/widgets/hub/p2p_dashboard_row_widgets.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/widgets/hub/p2p_express_form_cards.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/widgets/hub/p2p_express_page_common.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/widgets/hub/p2p_express_page_state.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/widgets/hub/p2p_guide_steps_safety.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/widgets/hub/p2p_guide_tabs_faq.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/widgets/hub/p2p_guide_video_common.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/widgets/hub/p2p_home_offer_list.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/widgets/hub/p2p_home_page_common.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/widgets/hub/p2p_home_page_state.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/widgets/hub/p2p_home_tools.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/widgets/hub/p2p_settings_hours_common.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/widgets/hub/p2p_settings_trade_security.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/widgets/hub/p2p_trading_level_cards.dart,0,0,0,0,0,0,0,0,no,-
p2p_marketplace,root_page,flutter_app/lib/features/p2p_marketplace/presentation/widgets/hub/p2p_trading_level_hero_progress.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/pages/orders/p2p_chat_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/pages/orders/p2p_escrow_balance_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/pages/orders/p2p_escrow_detail_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/pages/orders/p2p_fund_lock_history_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/pages/orders/p2p_my_orders_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/pages/orders/p2p_order_cancel_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/pages/orders/p2p_order_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/pages/orders/p2p_order_proof_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/pages/orders/p2p_order_rate_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/pages/orders/p2p_order_timeline_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/pages/wallet/p2p_wallet_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/pages/wallet/p2p_wallet_transfer_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/widgets/orders/p2p_chat_composer_actions.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/widgets/orders/p2p_chat_header_banners.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/widgets/orders/p2p_chat_messages.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/widgets/orders/p2p_escrow_balance_page_common.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/widgets/orders/p2p_escrow_balance_page_sections.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/widgets/orders/p2p_escrow_detail_multisig_order.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/widgets/orders/p2p_escrow_detail_status_address.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/widgets/orders/p2p_escrow_detail_timeline_actions.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/widgets/orders/p2p_my_orders_page_common.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/widgets/orders/p2p_my_orders_page_sections.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/widgets/orders/p2p_order_content_cards.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/widgets/orders/p2p_order_page_common.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/widgets/orders/p2p_order_page_state.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/widgets/orders/p2p_order_proof_widgets.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/widgets/orders/p2p_order_rate_widgets.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/widgets/wallet/p2p_wallet_actions_history.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/widgets/wallet/p2p_wallet_balances.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/widgets/wallet/p2p_wallet_hero.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/widgets/wallet/p2p_wallet_transfer_amount.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/widgets/wallet/p2p_wallet_transfer_confirm.dart,0,0,0,0,0,0,0,0,no,-
p2p_orders,root_page,flutter_app/lib/features/p2p_orders/presentation/widgets/wallet/p2p_wallet_transfer_form.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_2fa_settings_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_achievements_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_aml_screening_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_anti_phishing_code_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_blacklist_add_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_blacklist_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_compliance_overview_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_contribution_history_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_device_management_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_e2e_info_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_fraud_prevention_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_large_transaction_justification_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_limit_tracker_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_login_history_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_report_merchant_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_reviews_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_risk_assessment_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_security_center_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_source_of_funds_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_suspicious_activity_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_tax_reporting_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/pages/security/p2p_transaction_limits_page.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_2fa_settings_page_common.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_2fa_settings_page_sections.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_achievements_page_common.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_achievements_page_sections.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_anti_phishing_code_page_common.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_anti_phishing_code_page_sections.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_blacklist_common.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_blacklist_entries.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_blacklist_summary_filters.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_device_management_cards.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_device_management_overview.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_device_management_tips.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_fraud_checklist_actions.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_fraud_common.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_fraud_score_patterns.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_login_history_common.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_login_history_events.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_login_history_summary_filters.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_report_merchant_reasons_details.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_report_merchant_summary_actions.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_security_center_actions_events.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_security_center_score_features.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_tax_reporting_page_common.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_tax_reporting_page_sections.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_transaction_limits_page_common.dart,0,0,0,0,0,0,0,0,no,-
p2p_security,root_page,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_transaction_limits_page_sections.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/event/prediction_advanced_chart_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/event/prediction_event_detail_page.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: orderbook
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/event/prediction_order_receipt_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/hub/predictions_breaking_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/hub/predictions_home_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/hub/predictions_rewards_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/hub/predictions_search_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/portfolio/prediction_market_maker_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/portfolio/prediction_portfolio_analyzer_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/portfolio/prediction_risk_calculator_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/portfolio/predictions_portfolio_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/social/prediction_data_integration_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/social/prediction_event_calendar_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/social/prediction_social_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/social/prediction_tournaments_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/social/predictions_global_activity_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/pages/social/predictions_leaderboard_page.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_advanced_chart_analysis.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_advanced_chart_indicators.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_advanced_chart_overview.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_advanced_chart_overview_painters.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_advanced_chart_painter_utils.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_event_detail_activity_holders.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: orderbook
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_event_detail_chart.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_event_detail_comments.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_event_detail_common.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_event_detail_detail_tabs.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_event_detail_header.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_event_detail_order_book.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: orderbook
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_event_detail_quick_links.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_event_detail_related_arena.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_event_detail_stats_position.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_event_detail_trade_controls.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_event_detail_trade_panel.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_order_preview_card.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_order_receipt_page_common.dart,0,0,0,0,0,0,0,0,no,-
predictions,root_page,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_order_receipt_page_sections.dart,0,0,0,0,0,0,0,0,no,-
predictions,feature_widget,flutter_app/lib/features/predictions/presentation/widgets/hub/prediction_enum_tab_bar.dart,0,0,0,0,0,0,0,0,no,-
