category,file,line,owner,sourceWidget,actionSource,trailingKind,icon,classification,canonicalAction,canonicalIcon,needsMigration,notes
"vit_header","flutter_app/lib/app/router/internal_surface_gate.dart","92","_InternalSurfaceRestrictedPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/admin/presentation/pages/ab_test_dashboard_page.dart","58","_ABTestDashboardPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/admin/presentation/pages/admin_settings_page.dart","44","AdminSettingsPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/admin/presentation/pages/analytics_dashboard_page.dart","66","_AnalyticsDashboardPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/admin/presentation/pages/funnel_dashboard_page.dart","59","_FunnelDashboardPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/bridge/arena_prediction_bridge_foundation_page_principles_section.dart","28","_ArenaPredictionBridgeFoundationPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/bridge/connected_ecosystem_production_page.dart","86","_ConnectedEcosystemProductionPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/challenge/arena_challenge_detail_page.dart","108","_ArenaChallengeDetailPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/challenge/arena_join_page.dart","85","_ArenaJoinPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/challenge/arena_leaderboard_page.dart","106","_ArenaLeaderboardPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/challenge/arena_mode_detail_page.dart","83","_ArenaModeDetailPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/challenge/arena_mode_detail_page.dart","92","_ArenaModeDetailPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/challenge/arena_mode_detail_page.dart","108","_ArenaModeDetailPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/challenge/verified_challenges_page.dart","58","VerifiedChallengesPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/governance/arena_blocked_users_page.dart","76","_ArenaBlockedUsersPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/governance/arena_governance_gate_page.dart","118","_ArenaGovernanceGatePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/governance/arena_guide_page.dart","92","_ArenaGuidePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/governance/arena_report_case_page.dart","103","_ArenaReportCasePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/governance/arena_resolution_center_page.dart","51","ArenaResolutionCenterPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/governance/arena_safety_center_page.dart","75","ArenaSafetyCenterPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/governance/arena_trust_breakdown_page.dart","64","ArenaTrustBreakdownPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/governance/my_arena_reports_page.dart","70","_MyArenaReportsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/hub/arena_flow_map_page.dart","97","_ArenaFlowMapPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/hub/arena_production_ready_page_screens_states_section.dart","27","_ArenaProductionReadyPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/hub/my_arena_page.dart","91","_MyArenaPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/points/arena_points_entry_detail_page.dart","82","_ArenaPointsEntryDetailPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/points/arena_points_ledger_page.dart","75","_ArenaPointsLedgerPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/studio/arena_creator_page.dart","85","_ArenaCreatorPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/studio/arena_smart_rule_builder_page.dart","138","_ArenaSmartRuleBuilderPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/studio/arena_studio_page.dart","82","_ArenaStudioPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/studio/arena_universal_preset_library_page.dart","82","_ArenaUniversalPresetLibraryPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/auth/presentation/phone/pages/forgot_password_page.dart","239","_ForgotPasswordPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/auth/presentation/phone/pages/otp_page.dart","219","_OTPPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/auth/presentation/phone/pages/register_page.dart","175","_RegisterPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/auth/presentation/phone/pages/reset_password_page.dart","157","_ResetPasswordPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/auth/presentation/phone/pages/two_fa_setup_page.dart","201","_TwoFASetupPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/cross_module/presentation/widgets/cross_module_tabbed_shell.dart","47","CrossModuleTabbedPageShell","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/dca/presentation/pages/hub/dca_overview_demo.dart","178","_DCAOverviewDemoState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/dca/presentation/pages/portfolio/dca_multi_asset_page_setup.dart","53","_DCAMultiAssetPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/dca/presentation/pages/portfolio/dca_performance_compare_page.dart","65","_DCAPerformanceComparePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/dca/presentation/pages/portfolio/dca_portfolio_optimizer_page.dart","93","_DCAPortfolioOptimizerPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/dca/presentation/pages/portfolio/dca_rebalance_config_page.dart","97","_DCARebalanceConfigPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/dca/presentation/pages/research/dca_backtester_page.dart","62","_DCABacktesterPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/dca/presentation/pages/research/dca_dynamic_amount_page.dart","74","_DCADynamicAmountPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/dca/presentation/pages/schedule/dca_schedule_config_page.dart","88","_DCAScheduleConfigPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/dca/presentation/pages/schedule/dca_smart_rules_page.dart","65","_DCASmartRulesPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/dev/presentation/pages/design_system_page.dart","302","_DesignSystemScaffold","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/dev/presentation/pages/missing_screens_showcase_page.dart","193","_ShowcaseScaffold","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/dev/presentation/pages/performance_monitor.dart","184","_PerformanceMonitorScaffold","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/dev/presentation/pages/route_checker_page.dart","236","_RouteCheckerScaffold","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/discovery/presentation/pages/topic_hub_page.dart","168","_TopicHubScaffold","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/discovery/presentation/pages/unified_search_page.dart","82","_UnifiedSearchPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/auto_compound_settings_page.dart","75","_AutoCompoundSettingsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/auto_compound_settings_page.dart","83","_AutoCompoundSettingsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/auto_compound_settings_page.dart","108","_AutoCompoundSettingsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/earn_portfolio_page.dart","20","_SavingsPortfolioPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/earn_portfolio_page.dart","28","_SavingsPortfolioPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/earn_portfolio_page.dart","49","_SavingsPortfolioPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_analytics_page.dart","65","_SavingsAnalyticsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_analytics_page.dart","73","_SavingsAnalyticsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_analytics_page.dart","96","_SavingsAnalyticsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_auto_rebalance_page.dart","98","_SavingsAutoRebalancePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_auto_rebalance_page.dart","106","_SavingsAutoRebalancePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_auto_rebalance_page.dart","133","_SavingsAutoRebalancePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_autopilot_page.dart","74","_SavingsAutoPilotPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_autopilot_page.dart","82","_SavingsAutoPilotPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_autopilot_page.dart","112","_SavingsAutoPilotPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_backtest_page.dart","90","_SavingsBacktestPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_backtest_page.dart","98","_SavingsBacktestPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_backtest_page.dart","125","_SavingsBacktestPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_comparison_page.dart","66","_SavingsComparisonPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_comparison_page.dart","74","_SavingsComparisonPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_comparison_page.dart","100","_SavingsComparisonPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_dca_page.dart","69","_SavingsDCAPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_dca_page.dart","77","_SavingsDCAPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_dca_page.dart","99","_SavingsDCAPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_export_page.dart","87","_SavingsExportPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_export_page.dart","95","_SavingsExportPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_export_page.dart","123","_SavingsExportPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_faq_page.dart","61","_SavingsFAQPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_faq_page.dart","69","_SavingsFAQPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_faq_page.dart","99","_SavingsFAQPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_goal_page.dart","68","_SavingsGoalPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_goal_page.dart","76","_SavingsGoalPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_goal_page.dart","103","_SavingsGoalPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_guide_page.dart","62","_SavingsGuidePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_guide_page.dart","70","_SavingsGuidePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_guide_page.dart","93","_SavingsGuidePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_history_page.dart","60","_SavingsHistoryPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_history_page.dart","68","_SavingsHistoryPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_history_page.dart","94","_SavingsHistoryPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_ladder_page.dart","80","_SavingsLadderPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_ladder_page.dart","88","_SavingsLadderPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_ladder_page.dart","123","_SavingsLadderPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_notification_preferences_page.dart","82","_SavingsNotificationPreferencesPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_notification_preferences_page.dart","90","_SavingsNotificationPreferencesPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_notification_preferences_page.dart","125","_SavingsNotificationPreferencesPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_notifications_page.dart","67","_SavingsNotificationsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_notifications_page.dart","75","_SavingsNotificationsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_notifications_page.dart","109","_SavingsNotificationsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_page.dart","81","_SavingsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_page.dart","93","_SavingsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_page.dart","120","_SavingsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_product_detail_page.dart","57","SavingsProductDetailPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_product_detail_page.dart","65","SavingsProductDetailPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_product_detail_page.dart","82","SavingsProductDetailPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_receipt_page.dart","40","SavingsReceiptPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_receipt_page.dart","48","SavingsReceiptPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_receipt_page.dart","62","SavingsReceiptPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_recommendations_page.dart","85","_SavingsRecommendationsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_recommendations_page.dart","93","_SavingsRecommendationsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_recommendations_page.dart","115","_SavingsRecommendationsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_redeem_page.dart","47","SavingsRedeemPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_redeem_page.dart","55","SavingsRedeemPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_redeem_page.dart","71","SavingsRedeemPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_risk_assessment_page.dart","75","_SavingsRiskAssessmentPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_risk_assessment_page.dart","83","_SavingsRiskAssessmentPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_risk_assessment_page.dart","99","_SavingsRiskAssessmentPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_smart_suggestions_page.dart","70","_SavingsSmartSuggestionsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_smart_suggestions_page.dart","78","_SavingsSmartSuggestionsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_smart_suggestions_page.dart","101","_SavingsSmartSuggestionsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
