cluster,file,suggested_tier,violation_type,status,batch,notes
06_other,flutter_app/lib/features/discovery/presentation/widgets/unified_search_shell.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_core/presentation/widgets/earn_custody_risk_banner.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/phone/pages/savings/savings_guide_page.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/phone/pages/savings/savings_notification_preferences_page.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/phone/pages/savings/savings_product_detail_page.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/phone/pages/savings/savings_receipt_page.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/phone/pages/savings/savings_redeem_page.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/phone/pages/savings/savings_smart_suggestions_page.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/phone/pages/savings/savings_what_if_page_sections.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/phone/auto_compound_settings_calculator.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/phone/auto_compound_settings_info_sheet.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/phone/auto_compound_settings_positions.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/phone/auto_compound_settings_settings_sheet.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/phone/auto_compound_settings_shared.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/phone/earn_comparison_chart.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/phone/earn_comparison_summary.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/phone/earn_comparison_table.dart,E,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_analytics_charts_metrics.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_analytics_secondary_painters.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_analytics_summary_range.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_auto_rebalance_allocation.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_auto_rebalance_drift_history.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_auto_rebalance_history.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_auto_rebalance_preview.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_auto_rebalance_settings.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_auto_rebalance_shared.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_auto_rebalance_strategy.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_autopilot_actions.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_autopilot_hero.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_autopilot_overview.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_autopilot_settings.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_backtest_compare.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_backtest_hero.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_backtest_results.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_backtest_setup.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_dca_history_sheet.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_dca_plans.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_dca_summary.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_export_config_widgets.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_export_option_widgets.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_export_summary_widgets.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_faq_page_common.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_faq_page_sections.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_goal_card.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_goal_create_sheet.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_goal_detail_sheet.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_goal_summary_card.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_guide_common.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_guide_glossary.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_guide_tutorials.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_history_page_common.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_home_hero.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_home_positions.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_home_products.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_ladder_analysis.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_ladder_builder_config.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_ladder_common.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_ladder_hero.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_ladder_liquidity.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_ladder_rung_manager.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_ladder_timeline.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_notification_preferences_common.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_notification_preferences_delivery.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_notification_preferences_events.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_notification_preferences_summary.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_notifications_common.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_notifications_history.dart,E,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_notifications_settings.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_portfolio_hero.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_portfolio_maturity.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_portfolio_overview.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_portfolio_positions.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_recommendations_amount_panel.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_recommendations_hero.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_recommendations_insights.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_recommendations_strategy_card.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_recommendations_strategy_detail_sheet.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_risk_assessment_products_common.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_risk_assessment_questions.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_risk_assessment_result.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_smart_suggestions_suggestions.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_smart_suggestions_summary.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_smart_suggestions_trends.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_what_if_asset_impact.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_what_if_common_widgets.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_what_if_results.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_what_if_stress.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_what_if_stress_components.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/phone/pages/staking/staking_api_documentation_page.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/phone/pages/staking/staking_custody_page.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/phone/pages/staking/staking_data_export_page.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/phone/pages/staking/staking_developer_console_page.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/phone/pages/staking/staking_emergency_actions_page.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/phone/pages/staking/staking_faq_page.dart,E,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/phone/pages/staking/staking_forum_page.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/phone/pages/staking/staking_insurance_fund_transparency_page.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/phone/pages/staking/staking_proof_of_reserves_page.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/phone/pages/staking/staking_proposals_page.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/phone/pages/staking/staking_recommendations_page.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/phone/pages/staking/staking_slashing_history_page.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/phone/pages/staking/staking_terms_page.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/phone/pages/staking/staking_third_party_integrations_page.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/phone/pages/staking/staking_voting_page.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/phone/pages/staking/staking_webhooks_page.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_advanced_orders_guidance.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_advanced_orders_overview_orders.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_advanced_orders_sheet_fields.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_analytics_apy_tab.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_analytics_chart_shared.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_analytics_earnings_tab.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_analytics_products_tab.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_analytics_roi_tab.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_analytics_summary.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_api_documentation_auth.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_api_documentation_common.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_api_documentation_endpoints.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_api_documentation_examples.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_api_documentation_overview.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_audit_reports_bounty_common.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_audit_reports_hero_tabs.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_audit_reports_reports_findings.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_auto_compound_overview.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_auto_compound_positions.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_auto_compound_settings.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_auto_compound_simulation.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_community_governance_page_common.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_community_governance_page_sections.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_contingency_plan_sections.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_contingency_plan_support_sections.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_custody_actions_common.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_custody_assets.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_custody_audit.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_custody_common.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_custody_overview.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_dashboard_actions.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_dashboard_charts.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_dashboard_positions.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_dashboard_summary.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_earn_hero_tabs.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_earn_positions_common.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_earn_products.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_earn_tools.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_earnings_calendar_grid.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_earnings_events_common.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_earnings_summary_tabs.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_guide_page_common.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_guide_page_sections.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_history_detail_list.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_history_summary_filters.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_institutional_overview_batches.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_institutional_sheet_painter.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_institutional_signers_features.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_insurance_claims.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_insurance_fund_asset_breakdown.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_insurance_fund_claims.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_insurance_fund_common.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_insurance_fund_contribution_card.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_insurance_fund_history.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_insurance_fund_overview.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_insurance_fund_status_card.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_insurance_overview.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_insurance_plans.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_insurance_positions.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_insurance_sheets.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_liquid_staking_benefits.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_liquid_staking_detail_sheet.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_liquid_staking_holdings.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_liquid_staking_stake.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_liquid_staking_swap.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_liquid_staking_swap_fields.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_multi_chain_page_common.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_multi_chain_page_sections.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_notifications_page_common.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_notifications_page_sections.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_proof_of_reserves_assets.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_proof_of_reserves_common.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_proof_of_reserves_overview.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_proof_of_reserves_verify.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_proof_of_reserves_verify_sheet.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_recommendations_overview.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_recommendations_sheet.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_recommendations_strategy.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_regulatory_framework_hero_licenses.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_regulatory_framework_protection_complaints.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_regulatory_framework_sheet_common.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_risk_assessment_page_common.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_risk_assessment_page_sections.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_risk_dashboard_page_common.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_risk_dashboard_page_sections.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_risk_disclosure_assessment_common.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_risk_disclosure_categories.dart,E,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_risk_disclosure_overview.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_risk_score_inputs.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_risk_score_results.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_slashing_history_common.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_slashing_history_history.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_slashing_history_overview.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_slashing_history_prevention.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_slashing_history_statistics.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_social_feed_page_common.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_social_feed_page_sections.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_suitability_assessment_page_common.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_suitability_assessment_page_sections.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_tax_guide_calculator.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_tax_guide_common.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_tax_guide_jurisdictions.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_tax_guide_overview.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_transaction_reporting_sheet_widgets.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_transaction_reporting_summary_widgets.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_transaction_reporting_transaction_widgets.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_validator_health_monitor_page_common.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_validator_health_monitor_page_sections.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_validator_selection_detail.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_validator_selection_filters.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_validator_selection_list.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_validator_selection_summary.dart,C,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_withdrawal_policy_common.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_withdrawal_policy_emergency.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_withdrawal_policy_penalties.dart,D,-,done,0,-
06_other,flutter_app/lib/features/earn_staking/presentation/widgets/staking/staking_withdrawal_policy_timeline.dart,D,-,done,0,-
06_other,flutter_app/lib/features/enterprise_states/presentation/widgets/enterprise_states_preview_kit.dart,E,-,done,0,-
06_other,flutter_app/lib/features/news/presentation/widgets/news_page_common.dart,C,-,done,0,-
06_other,flutter_app/lib/features/news/presentation/widgets/news_page_sections.dart,C,-,done,0,-
06_other,flutter_app/lib/features/notifications/presentation/widgets/notifications_page_sections.dart,C,-,done,0,-
06_other,flutter_app/lib/features/onboarding/presentation/widgets/onboarding_shared_components.dart,C,-,done,0,-
06_other,flutter_app/lib/features/onboarding/presentation/widgets/onboarding_step_screens.dart,C,-,done,0,-
06_other,flutter_app/lib/features/p2p_account/presentation/phone/pages/merchant/p2p_identity_verification_page.dart,C,-,done,0,-
06_other,flutter_app/lib/features/p2p_account/presentation/phone/pages/merchant/p2p_merchant_apply_page_common.dart,C,-,done,0,-
06_other,flutter_app/lib/features/p2p_account/presentation/phone/pages/merchant/p2p_merchant_apply_page_state.dart,C,-,done,0,-
06_other,flutter_app/lib/features/p2p_account/presentation/phone/pages/merchant/p2p_merchant_apply_steps.dart,C,-,done,0,-
06_other,flutter_app/lib/features/p2p_account/presentation/phone/pages/merchant/p2p_selfie_verification_page.dart,C,-,done,0,-
06_other,flutter_app/lib/features/p2p_account/presentation/phone/pages/merchant/p2p_video_verification_page.dart,C,-,done,0,-
06_other,flutter_app/lib/features/p2p_account/presentation/phone/pages/payment/p2p_payment_method_cooling_period_page.dart,C,-,done,0,-
06_other,flutter_app/lib/features/p2p_account/presentation/phone/pages/payment/p2p_payment_method_history_page.dart,C,-,done,0,-
06_other,flutter_app/lib/features/p2p_account/presentation/phone/pages/payment/p2p_payment_method_ownership_page.dart,C,-,done,0,-
06_other,flutter_app/lib/features/p2p_account/presentation/widgets/merchant/p2p_address_proof_page_common.dart,C,-,done,0,-
06_other,flutter_app/lib/features/p2p_account/presentation/widgets/merchant/p2p_address_proof_page_sections.dart,D,-,done,0,-
06_other,flutter_app/lib/features/p2p_account/presentation/widgets/merchant/p2p_identity_verification_page_common.dart,C,-,done,0,-
06_other,flutter_app/lib/features/p2p_account/presentation/widgets/merchant/p2p_identity_verification_page_sections.dart,D,-,done,0,-
06_other,flutter_app/lib/features/p2p_account/presentation/widgets/merchant/p2p_kyc_requirements_page_common.dart,C,-,done,0,-
06_other,flutter_app/lib/features/p2p_account/presentation/widgets/merchant/p2p_kyc_requirements_page_sections.dart,D,-,done,0,-
06_other,flutter_app/lib/features/p2p_account/presentation/widgets/merchant/p2p_kyc_status_page_common.dart,C,-,done,0,-
